,location_name,fips,year,MeanLifeExpectency
173832,Saint Clair County (Missouri),29185,2010,76.64000718
173838,Sainte Genevieve County (Missouri),29186,2010,78.14830657
173844,Saint Francois County (Missouri),29187,2010,74.87455509
173850,Saint Louis County (Missouri),29189,2010,79.01527978
173856,Saline County (Missouri),29195,2010,77.06738508
173862,Schuyler County (Missouri),29197,2010,77.4314599
173868,Scotland County (Missouri),29199,2010,78.25303982
173874,Scott County (Missouri),29201,2010,75.74859617
173880,Shannon County (Missouri),29203,2010,75.94985591
173886,Shelby County (Missouri),29205,2010,77.57632843
173892,Stoddard County (Missouri),29207,2010,75.69818049
173898,Stone County (Missouri),29209,2010,78.1583362
173904,Sullivan County (Missouri),29211,2010,76.70582803
173910,Taney County (Missouri),29213,2010,77.70456901
173916,Texas County (Missouri),29215,2010,76.83742851
173922,Vernon County (Missouri),29217,2010,75.81693129
173928,Warren County (Missouri),29219,2010,78.44647072
173934,Washington County (Missouri),29221,2010,73.97638555
173940,Wayne County (Missouri),29223,2010,74.21001686
173946,Webster County (Missouri),29225,2010,77.67661495
173952,Worth County (Missouri),29227,2010,78.23099238
173958,Wright County (Missouri),29229,2010,75.63580463
173964,Saint Louis City (Missouri),29510,2010,74.05274731
186504,Beaverhead County (Montana),30001,2010,79.78834673
186510,Big Horn County (Montana),30003,2010,72.69666698
186516,Blaine County (Montana),30005,2010,75.23853332
186522,Broadwater County (Montana),30007,2010,78.5478106
186528,Carbon County (Montana),30009,2010,80.07755403
186534,Carter County (Montana),30011,2010,78.70183364
186540,Cascade County (Montana),30013,2010,78.25411919
186546,Chouteau County (Montana),30015,2010,79.12867599
186552,Custer County (Montana),30017,2010,77.18289746
186558,Daniels County (Montana),30019,2010,78.63544465
186564,Dawson County (Montana),30021,2010,78.20062347
186570,Deer Lodge County (Montana),30023,2010,76.66032415
186576,Fallon County (Montana),30025,2010,78.44066417
186582,Fergus County (Montana),30027,2010,77.91250748
186588,Flathead County (Montana),30029,2010,79.0063912
186594,Gallatin County (Montana),30031,2010,81.59137256
186600,Garfield County (Montana),30033,2010,78.43281742
186606,Glacier County (Montana),30035,2010,72.96713232
186618,Granite County (Montana),30039,2010,81.35106281
186624,Hill County (Montana),30041,2010,76.94689354
186630,Jefferson County (Montana),30043,2010,78.77384447
186636,Judith Basin County (Montana),30045,2010,80.88952365
186642,Lake County (Montana),30047,2010,77.94229091
186648,Lewis and Clark County (Montana),30049,2010,79.38036154
186654,Liberty County (Montana),30051,2010,81.66670517
186660,Lincoln County (Montana),30053,2010,77.59730474
186666,McCone County (Montana),30055,2010,79.12528817
186672,Madison County (Montana),30057,2010,80.90571346
186678,Meagher County (Montana),30059,2010,77.83107628
186684,Mineral County (Montana),30061,2010,77.13407159
186690,Missoula County (Montana),30063,2010,79.66312575
186696,Musselshell County (Montana),30065,2010,76.50200995
186708,Phillips County (Montana),30071,2010,77.55649488
186714,Pondera County (Montana),30073,2010,77.85305623
186720,Powder River County (Montana),30075,2010,78.71560859
186726,Powell County (Montana),30077,2010,77.22980055
186732,Prairie County (Montana),30079,2010,77.89855332
186738,Ravalli County (Montana),30081,2010,79.56494026
186744,Richland County (Montana),30083,2010,77.25908707
186750,Roosevelt County (Montana),30085,2010,70.70842153
186756,Rosebud County (Montana),30087,2010,75.84698715
186762,Sanders County (Montana),30089,2010,77.83371006
186768,Sheridan County (Montana),30091,2010,77.36689377
186774,Silver Bow County (Montana),30093,2010,76.10757692
186780,Stillwater County (Montana),30095,2010,79.32135348
186786,Sweet Grass County (Montana),30097,2010,80.69485579
186792,Teton County (Montana),30099,2010,80.30296109
186798,Toole County (Montana),30101,2010,78.12039092
186810,Valley County (Montana),30105,2010,78.08839588
186816,Wheatland County (Montana),30107,2010,78.8364438
186822,Wibaux County (Montana),30109,2010,76.7452654
186828,Yellowstone County (Montana),30111,2010,78.68832783
186834,Park County (Montana),30067,2010,79.58970342
186835,Yellowstone National Park (Montana),30113,2010,79.58970342
193116,Adams County (Nebraska),31001,2010,79.52294067
193122,Antelope County (Nebraska),31003,2010,80.81106117
193146,Boone County (Nebraska),31011,2010,80.59190841
193152,Box Butte County (Nebraska),31013,2010,78.48226255
193158,Boyd County (Nebraska),31015,2010,79.09548478
193164,Brown County (Nebraska),31017,2010,80.58877193
193170,Buffalo County (Nebraska),31019,2010,80.19956152
193176,Burt County (Nebraska),31021,2010,78.76369691
193182,Butler County (Nebraska),31023,2010,79.12288259
193188,Cass County (Nebraska),31025,2010,79.07861464
193194,Cedar County (Nebraska),31027,2010,80.84041303
193200,Chase County (Nebraska),31029,2010,78.49610623
193206,Cherry County (Nebraska),31031,2010,79.35910542
193212,Cheyenne County (Nebraska),31033,2010,79.50719473
193218,Clay County (Nebraska),31035,2010,79.1111311
193224,Colfax County (Nebraska),31037,2010,80.68651599
193230,Cuming County (Nebraska),31039,2010,81.29161124
193236,Custer County (Nebraska),31041,2010,79.30257415
193242,Dakota County (Nebraska),31043,2010,78.39397364
193248,Dawes County (Nebraska),31045,2010,79.6580301
193254,Dawson County (Nebraska),31047,2010,79.25619382
193260,Deuel County (Nebraska),31049,2010,79.16563722
193266,Dixon County (Nebraska),31051,2010,79.49928596
193272,Dodge County (Nebraska),31053,2010,78.72575215
193278,Douglas County (Nebraska),31055,2010,78.7699809
193284,Dundy County (Nebraska),31057,2010,78.62326919
193290,Fillmore County (Nebraska),31059,2010,79.07563885
193296,Franklin County (Nebraska),31061,2010,78.97503711
193302,Frontier County (Nebraska),31063,2010,81.96848681
193308,Furnas County (Nebraska),31065,2010,78.39916186
193314,Gage County (Nebraska),31067,2010,78.77142339
193320,Garden County (Nebraska),31069,2010,78.22582483
193326,Garfield County (Nebraska),31071,2010,78.72627452
193332,Gosper County (Nebraska),31073,2010,79.54345118
193344,Greeley County (Nebraska),31077,2010,80.40223862
193350,Hall County (Nebraska),31079,2010,78.84355779
193356,Hamilton County (Nebraska),31081,2010,80.42037008
193362,Harlan County (Nebraska),31083,2010,79.85688095
193374,Hitchcock County (Nebraska),31087,2010,78.18415211
193380,Holt County (Nebraska),31089,2010,79.98666857
193392,Howard County (Nebraska),31093,2010,79.89001747
193398,Jefferson County (Nebraska),31095,2010,78.72380598
193404,Johnson County (Nebraska),31097,2010,78.86790811
193410,Kearney County (Nebraska),31099,2010,80.18064621
193416,Keith County (Nebraska),31101,2010,79.0277891
193428,Kimball County (Nebraska),31105,2010,77.85145234
193434,Knox County (Nebraska),31107,2010,79.40239511
193440,Lancaster County (Nebraska),31109,2010,80.59710799
193446,Lincoln County (Nebraska),31111,2010,78.80025636
193470,Madison County (Nebraska),31119,2010,79.26286972
193476,Merrick County (Nebraska),31121,2010,79.49408916
193482,Morrill County (Nebraska),31123,2010,78.69004211
193488,Nance County (Nebraska),31125,2010,77.49930629
193494,Nemaha County (Nebraska),31127,2010,78.71181076
193500,Nuckolls County (Nebraska),31129,2010,79.30672054
193506,Otoe County (Nebraska),31131,2010,79.78292834
193512,Pawnee County (Nebraska),31133,2010,79.36899191
193518,Perkins County (Nebraska),31135,2010,79.99708686
193524,Phelps County (Nebraska),31137,2010,79.4688534
193530,Pierce County (Nebraska),31139,2010,80.0393389
193536,Platte County (Nebraska),31141,2010,80.58199845
193542,Polk County (Nebraska),31143,2010,80.83638397
193548,Red Willow County (Nebraska),31145,2010,79.51481809
193554,Richardson County (Nebraska),31147,2010,77.87109674
193560,Rock County (Nebraska),31149,2010,79.38933696
193566,Saline County (Nebraska),31151,2010,78.87908089
193572,Sarpy County (Nebraska),31153,2010,80.5461006
193578,Saunders County (Nebraska),31155,2010,79.73838674
193584,Scotts Bluff County (Nebraska),31157,2010,77.75003862
193590,Seward County (Nebraska),31159,2010,79.54415011
193596,Sheridan County (Nebraska),31161,2010,78.36806185
193602,Sherman County (Nebraska),31163,2010,79.39109072
193608,Sioux County (Nebraska),31165,2010,83.22515581
193614,Stanton County (Nebraska),31167,2010,81.22173756
193620,Thayer County (Nebraska),31169,2010,79.24798429
193632,Thurston County (Nebraska),31173,2010,74.51302381
193638,Valley County (Nebraska),31175,2010,80.09035394
193644,Washington County (Nebraska),31177,2010,80.48057365
193650,Wayne County (Nebraska),31179,2010,83.12011816
193656,Webster County (Nebraska),31181,2010,77.9541294
193668,York County (Nebraska),31185,2010,80.31871816
203832,Churchill County (Nevada),32001,2010,76.01180156
203838,Clark County (Nevada),32003,2010,77.98891855
203844,Douglas County (Nevada),32005,2010,80.87174179
203850,Elko County (Nevada),32007,2010,78.00898157
203862,Eureka County (Nevada),32011,2010,79.16770383
203868,Humboldt County (Nevada),32013,2010,76.4158654
203874,Lander County (Nevada),32015,2010,77.13758583
203880,Lincoln County (Nevada),32017,2010,77.68381304
203886,Lyon County (Nevada),32019,2010,76.70997292
203892,Mineral County (Nevada),32021,2010,73.7454209
203898,Nye County (Nevada),32023,2010,74.18347823
203904,Pershing County (Nevada),32027,2010,77.72532933
203910,Storey County (Nevada),32029,2010,82.02981569
203916,Washoe County (Nevada),32031,2010,77.72674967
203922,White Pine County (Nevada),32033,2010,77.00139314
203928,Carson City (Nevada),32510,2010,76.20682895
205884,Belknap County (New Hampshire),33001,2010,79.07012896
205890,Carroll County (New Hampshire),33003,2010,80.23230504
205896,Cheshire County (New Hampshire),33005,2010,79.67807705
205902,Coos County (New Hampshire),33007,2010,77.75994639
205908,Grafton County (New Hampshire),33009,2010,80.81677042
205914,Hillsborough County (New Hampshire),33011,2010,80.00106002
205920,Merrimack County (New Hampshire),33013,2010,79.92662924
205926,Rockingham County (New Hampshire),33015,2010,80.48746056
205932,Strafford County (New Hampshire),33017,2010,79.22636315
205938,Sullivan County (New Hampshire),33019,2010,79.40293367
207138,Atlantic County (New Jersey),34001,2010,77.56047446
207144,Bergen County (New Jersey),34003,2010,82.51859125
207150,Burlington County (New Jersey),34005,2010,79.73014244
207156,Camden County (New Jersey),34007,2010,77.80825819
207162,Cape May County (New Jersey),34009,2010,77.68059567
207168,Cumberland County (New Jersey),34011,2010,76.60603439
207174,Essex County (New Jersey),34013,2010,78.50919787
207180,Gloucester County (New Jersey),34015,2010,78.23313759
207186,Hudson County (New Jersey),34017,2010,80.32943388
207192,Hunterdon County (New Jersey),34019,2010,82.21329302
207198,Mercer County (New Jersey),34021,2010,79.8563463
207204,Middlesex County (New Jersey),34023,2010,81.29754864
207210,Monmouth County (New Jersey),34025,2010,80.24684032
207216,Morris County (New Jersey),34027,2010,82.03280848
207222,Ocean County (New Jersey),34029,2010,79.40941654
207228,Passaic County (New Jersey),34031,2010,80.01654079
207234,Salem County (New Jersey),34033,2010,76.81744907
207240,Somerset County (New Jersey),34035,2010,82.08046791
207246,Sussex County (New Jersey),34037,2010,79.57122273
207252,Union County (New Jersey),34039,2010,80.68907656
207258,Warren County (New Jersey),34041,2010,79.89845371
209646,Bernalillo County (New Mexico),35001,2010,78.73525035
209652,Catron County (New Mexico),35003,2010,79.32362175
209658,Chaves County (New Mexico),35005,2010,76.51598185
209664,Colfax County (New Mexico),35007,2010,78.24464655
209670,Curry County (New Mexico),35009,2010,77.35310356
209676,De Baca County (New Mexico),35011,2010,78.03415351
209682,Dona Ana County (New Mexico),35013,2010,79.47134513
209688,Eddy County (New Mexico),35015,2010,76.06311133
209694,Grant County (New Mexico),35017,2010,78.10005265
209700,Guadalupe County (New Mexico),35019,2010,76.70920168
209712,Hidalgo County (New Mexico),35023,2010,77.63807532
209718,Lea County (New Mexico),35025,2010,76.46799137
209724,Lincoln County (New Mexico),35027,2010,79.68756643
209730,Los Alamos County (New Mexico),35028,2010,83.42902343
209736,Luna County (New Mexico),35029,2010,76.77876897
209742,McKinley County (New Mexico),35031,2010,74.75820509
209748,Mora County (New Mexico),35033,2010,78.23513078
209754,Otero County (New Mexico),35035,2010,77.89935113
209760,Quay County (New Mexico),35037,2010,75.56685766
209766,Rio Arriba County (New Mexico),35039,2010,74.85846729
209772,Roosevelt County (New Mexico),35041,2010,77.07256482
209778,Sandoval County (New Mexico),35043,2010,79.70113181
209784,San Juan County (New Mexico),35045,2010,77.71636966
209790,San Miguel County (New Mexico),35047,2010,76.70916658
209796,Santa Fe County (New Mexico),35049,2010,80.66005969
209802,Sierra County (New Mexico),35051,2010,74.9641516
209808,Socorro County (New Mexico),35053,2010,76.4270805
209814,Taos County (New Mexico),35055,2010,79.55476314
209820,Torrance County (New Mexico),35057,2010,76.79335711
209826,Union County (New Mexico),35059,2010,77.52701232
209832,Cibola County (New Mexico),35006,2010,77.01261205
209833,Valencia County (New Mexico),35061,2010,77.01261205
213522,Albany County (New York),36001,2010,79.72781141
213528,Allegany County (New York),36003,2010,78.66831982
213534,Bronx County (New York),36005,2010,78.88791951
213540,Broome County (New York),36007,2010,79.03671331
213546,Cattaraugus County (New York),36009,2010,77.7931715
213552,Cayuga County (New York),36011,2010,79.73389432
213558,Chautauqua County (New York),36013,2010,78.51490028
213564,Chemung County (New York),36015,2010,78.12361573
213570,Chenango County (New York),36017,2010,78.13342538
213576,Clinton County (New York),36019,2010,79.06492426
213582,Columbia County (New York),36021,2010,79.22115968
213588,Cortland County (New York),36023,2010,78.43477154
213594,Delaware County (New York),36025,2010,78.92742071
213600,Dutchess County (New York),36027,2010,80.43352075
213606,Erie County (New York),36029,2010,78.34859896
213612,Essex County (New York),36031,2010,79.72650697
213618,Franklin County (New York),36033,2010,78.71449511
213624,Fulton County (New York),36035,2010,78.24927694
213630,Genesee County (New York),36037,2010,78.98908649
213636,Greene County (New York),36039,2010,78.16288167
213642,Hamilton County (New York),36041,2010,79.40489859
213648,Herkimer County (New York),36043,2010,79.18786592
213654,Jefferson County (New York),36045,2010,78.57016281
213660,Kings County (New York),36047,2010,80.67848223
213666,Lewis County (New York),36049,2010,79.38580538
213672,Livingston County (New York),36051,2010,80.26041664
213678,Madison County (New York),36053,2010,79.91496603
213684,Monroe County (New York),36055,2010,79.94594461
213690,Montgomery County (New York),36057,2010,78.27231447
213696,Nassau County (New York),36059,2010,82.09394873
213702,New York County (New York),36061,2010,82.55179385
213708,Niagara County (New York),36063,2010,77.97727065
213714,Oneida County (New York),36065,2010,78.90658216
213720,Onondaga County (New York),36067,2010,79.56271297
213726,Ontario County (New York),36069,2010,79.83839492
213732,Orange County (New York),36071,2010,79.72365387
213738,Orleans County (New York),36073,2010,78.61912961
213744,Oswego County (New York),36075,2010,77.99220198
213750,Otsego County (New York),36077,2010,79.85401118
213756,Putnam County (New York),36079,2010,81.43373963
213762,Queens County (New York),36081,2010,82.2850572
213768,Rensselaer County (New York),36083,2010,78.60263787
213774,Richmond County (New York),36085,2010,79.92859022
213780,Rockland County (New York),36087,2010,82.26357733
213786,Saint Lawrence County (New York),36089,2010,78.22433745
213792,Saratoga County (New York),36091,2010,81.02101105
213798,Schenectady County (New York),36093,2010,79.24343986
213804,Schoharie County (New York),36095,2010,80.15698809
213810,Schuyler County (New York),36097,2010,78.81668437
213816,Seneca County (New York),36099,2010,79.16450694
213822,Steuben County (New York),36101,2010,78.66073182
213828,Suffolk County (New York),36103,2010,80.36544229
213834,Sullivan County (New York),36105,2010,77.54010791
213840,Tioga County (New York),36107,2010,79.8773992
213846,Tompkins County (New York),36109,2010,81.11391977
213852,Ulster County (New York),36111,2010,79.78060018
213858,Warren County (New York),36113,2010,79.81226584
213864,Washington County (New York),36115,2010,78.85215498
213870,Wayne County (New York),36117,2010,78.93876232
213876,Westchester County (New York),36119,2010,82.42293026
213882,Wyoming County (New York),36121,2010,78.85809263
213888,Yates County (New York),36123,2010,79.4119896
220704,Alamance County (North Carolina),37001,2010,77.60133199
220710,Alexander County (North Carolina),37003,2010,77.11720189
220716,Alleghany County (North Carolina),37005,2010,77.59487196
220722,Anson County (North Carolina),37007,2010,75.04118272
220728,Ashe County (North Carolina),37009,2010,77.89088729
220734,Avery County (North Carolina),37011,2010,77.58920297
220740,Beaufort County (North Carolina),37013,2010,76.30491904
220746,Bertie County (North Carolina),37015,2010,75.79159104
220752,Bladen County (North Carolina),37017,2010,74.66652737
220758,Brunswick County (North Carolina),37019,2010,78.07829379
220764,Buncombe County (North Carolina),37021,2010,78.56610637
220770,Burke County (North Carolina),37023,2010,76.65952697
220776,Cabarrus County (North Carolina),37025,2010,77.6489768
220782,Caldwell County (North Carolina),37027,2010,76.06754148
220788,Camden County (North Carolina),37029,2010,78.90917718
220794,Carteret County (North Carolina),37031,2010,77.73316397
220800,Caswell County (North Carolina),37033,2010,76.04420335
220806,Catawba County (North Carolina),37035,2010,76.72340114
220812,Chatham County (North Carolina),37037,2010,80.70119032
220818,Cherokee County (North Carolina),37039,2010,76.6633676
220824,Chowan County (North Carolina),37041,2010,77.1005789
220830,Clay County (North Carolina),37043,2010,77.82111723
220836,Cleveland County (North Carolina),37045,2010,75.07561706
220842,Columbus County (North Carolina),37047,2010,73.82312329
220848,Craven County (North Carolina),37049,2010,77.25663329
220854,Cumberland County (North Carolina),37051,2010,76.19054561
220860,Currituck County (North Carolina),37053,2010,77.25253818
220866,Dare County (North Carolina),37055,2010,78.84936934
220872,Davidson County (North Carolina),37057,2010,76.55852401
220878,Davie County (North Carolina),37059,2010,78.74774519
220884,Duplin County (North Carolina),37061,2010,77.56926897
220890,Durham County (North Carolina),37063,2010,79.04077329
220896,Edgecombe County (North Carolina),37065,2010,75.07050546
220902,Forsyth County (North Carolina),37067,2010,77.97076501
220908,Franklin County (North Carolina),37069,2010,77.34183256
220914,Gaston County (North Carolina),37071,2010,75.35976051
220920,Gates County (North Carolina),37073,2010,76.71667635
220926,Graham County (North Carolina),37075,2010,76.62334122
220932,Granville County (North Carolina),37077,2010,77.22014762
220938,Greene County (North Carolina),37079,2010,77.24267682
220944,Guilford County (North Carolina),37081,2010,78.56055326
220950,Halifax County (North Carolina),37083,2010,74.87070975
220956,Harnett County (North Carolina),37085,2010,76.69550941
220962,Haywood County (North Carolina),37087,2010,77.9990851
220968,Henderson County (North Carolina),37089,2010,78.90159852
220974,Hertford County (North Carolina),37091,2010,76.20847358
220980,Hoke County (North Carolina),37093,2010,76.32814766
220986,Hyde County (North Carolina),37095,2010,77.2571209
220992,Iredell County (North Carolina),37097,2010,77.19443618
220998,Jackson County (North Carolina),37099,2010,78.26586225
221004,Johnston County (North Carolina),37101,2010,77.44238091
221010,Jones County (North Carolina),37103,2010,76.35436165
221016,Lee County (North Carolina),37105,2010,76.81267611
221022,Lenoir County (North Carolina),37107,2010,75.16032727
221028,Lincoln County (North Carolina),37109,2010,77.00876647
221034,McDowell County (North Carolina),37111,2010,77.10951513
221040,Macon County (North Carolina),37113,2010,77.88580252
221046,Madison County (North Carolina),37115,2010,77.53498703
221052,Martin County (North Carolina),37117,2010,74.47206943
221058,Mecklenburg County (North Carolina),37119,2010,79.41599823
221064,Mitchell County (North Carolina),37121,2010,76.39817071
221070,Montgomery County (North Carolina),37123,2010,77.21409047
221076,Moore County (North Carolina),37125,2010,79.36434931
221082,Nash County (North Carolina),37127,2010,76.03451759
221088,New Hanover County (North Carolina),37129,2010,79.18379285
221094,Northampton County (North Carolina),37131,2010,76.04051323
221100,Onslow County (North Carolina),37133,2010,77.697785
221106,Orange County (North Carolina),37135,2010,80.78532999
221112,Pamlico County (North Carolina),37137,2010,78.27971821
221118,Pasquotank County (North Carolina),37139,2010,76.9934408
221124,Pender County (North Carolina),37141,2010,77.71269447
221130,Perquimans County (North Carolina),37143,2010,78.32847537
221136,Person County (North Carolina),37145,2010,76.54216198
221142,Pitt County (North Carolina),37147,2010,77.59063966
221148,Polk County (North Carolina),37149,2010,79.06713268
221154,Randolph County (North Carolina),37151,2010,76.94565004
221160,Richmond County (North Carolina),37153,2010,74.2414534
221166,Robeson County (North Carolina),37155,2010,73.83568888
221172,Rockingham County (North Carolina),37157,2010,75.76442891
221178,Rowan County (North Carolina),37159,2010,75.8963281
221184,Rutherford County (North Carolina),37161,2010,75.65229759
221190,Sampson County (North Carolina),37163,2010,76.00466241
221196,Scotland County (North Carolina),37165,2010,74.65363854
221202,Stanly County (North Carolina),37167,2010,76.66921477
221208,Stokes County (North Carolina),37169,2010,76.98182441
221214,Surry County (North Carolina),37171,2010,76.4398039
221220,Swain County (North Carolina),37173,2010,74.03889176
221226,Transylvania County (North Carolina),37175,2010,79.93184765
221232,Tyrrell County (North Carolina),37177,2010,77.66104257
221238,Union County (North Carolina),37179,2010,79.14525008
221244,Vance County (North Carolina),37181,2010,74.71373744
221250,Wake County (North Carolina),37183,2010,80.86472257
221256,Warren County (North Carolina),37185,2010,77.3430531
221262,Washington County (North Carolina),37187,2010,76.89154217
221268,Watauga County (North Carolina),37189,2010,81.19612022
221274,Wayne County (North Carolina),37191,2010,76.20581556
221280,Wilkes County (North Carolina),37193,2010,76.71804939
221286,Wilson County (North Carolina),37195,2010,76.32761581
221292,Yadkin County (North Carolina),37197,2010,77.07762712
221298,Yancey County (North Carolina),37199,2010,78.07574224
232218,Adams County (North Dakota),38001,2010,78.90739581
232224,Barnes County (North Dakota),38003,2010,79.59067481
232230,Benson County (North Dakota),38005,2010,73.76464333
232242,Bottineau County (North Dakota),38009,2010,78.6942582
232248,Bowman County (North Dakota),38011,2010,78.98490668
232254,Burke County (North Dakota),38013,2010,79.01413501
232260,Burleigh County (North Dakota),38015,2010,81.08246309
232266,Cass County (North Dakota),38017,2010,81.24460224
232272,Cavalier County (North Dakota),38019,2010,80.02765645
232278,Dickey County (North Dakota),38021,2010,79.75649647
232284,Divide County (North Dakota),38023,2010,80.55495076
232290,Dunn County (North Dakota),38025,2010,79.47381788
232296,Eddy County (North Dakota),38027,2010,76.44592746
232302,Emmons County (North Dakota),38029,2010,78.9233913
232308,Foster County (North Dakota),38031,2010,79.1031485
232314,Golden Valley County (North Dakota),38033,2010,81.55233931
232320,Grand Forks County (North Dakota),38035,2010,79.84894929
232326,Grant County (North Dakota),38037,2010,78.92292567
232332,Griggs County (North Dakota),38039,2010,78.69866595
232338,Hettinger County (North Dakota),38041,2010,80.17455163
232344,Kidder County (North Dakota),38043,2010,81.14476885
232350,LaMoure County (North Dakota),38045,2010,81.60558615
232356,Logan County (North Dakota),38047,2010,79.85128085
232362,McHenry County (North Dakota),38049,2010,79.61358033
232368,McIntosh County (North Dakota),38051,2010,80.0386795
232374,McKenzie County (North Dakota),38053,2010,78.09629333
232380,McLean County (North Dakota),38055,2010,78.99125409
232386,Mercer County (North Dakota),38057,2010,80.10119633
232392,Morton County (North Dakota),38059,2010,79.06775272
232398,Mountrail County (North Dakota),38061,2010,75.70645825
232404,Nelson County (North Dakota),38063,2010,77.39011085
232410,Oliver County (North Dakota),38065,2010,82.51680646
232416,Pembina County (North Dakota),38067,2010,80.49444614
232422,Pierce County (North Dakota),38069,2010,78.64369465
232428,Ramsey County (North Dakota),38071,2010,78.20101803
232434,Ransom County (North Dakota),38073,2010,78.22363169
232440,Renville County (North Dakota),38075,2010,79.28874616
232446,Richland County (North Dakota),38077,2010,81.26676807
232452,Rolette County (North Dakota),38079,2010,72.85128311
232458,Sargent County (North Dakota),38081,2010,80.95853561
232464,Sheridan County (North Dakota),38083,2010,83.13137696
232470,Sioux County (North Dakota),38085,2010,69.13626854
232482,Stark County (North Dakota),38089,2010,80.73918307
232488,Steele County (North Dakota),38091,2010,81.24372217
232494,Stutsman County (North Dakota),38093,2010,79.10826999
232500,Towner County (North Dakota),38095,2010,79.32578864
232506,Traill County (North Dakota),38097,2010,80.71314567
232512,Walsh County (North Dakota),38099,2010,78.70779092
232518,Ward County (North Dakota),38101,2010,79.76064195
232524,Wells County (North Dakota),38103,2010,79.12366834
232530,Williams County (North Dakota),38105,2010,78.44909765
238374,Adams County (Ohio),39001,2010,74.5091364
238380,Allen County (Ohio),39003,2010,77.76727357
238386,Ashland County (Ohio),39005,2010,78.60230105
238392,Ashtabula County (Ohio),39007,2010,76.46337482
238398,Athens County (Ohio),39009,2010,77.51767692
238404,Auglaize County (Ohio),39011,2010,78.84581759
238410,Belmont County (Ohio),39013,2010,76.92242656
238416,Brown County (Ohio),39015,2010,75.6123368
238422,Butler County (Ohio),39017,2010,77.54195817
238428,Carroll County (Ohio),39019,2010,78.36467667
238434,Champaign County (Ohio),39021,2010,77.2157723
238440,Clark County (Ohio),39023,2010,75.71128835
238446,Clermont County (Ohio),39025,2010,78.06049245
238452,Clinton County (Ohio),39027,2010,76.19204276
238458,Columbiana County (Ohio),39029,2010,77.09059479
238464,Coshocton County (Ohio),39031,2010,77.3810684
238470,Crawford County (Ohio),39033,2010,76.8043067
238476,Cuyahoga County (Ohio),39035,2010,77.52937503
238482,Darke County (Ohio),39037,2010,78.0927961
238488,Defiance County (Ohio),39039,2010,78.5599543
238494,Delaware County (Ohio),39041,2010,81.4680672
238500,Erie County (Ohio),39043,2010,77.58724047
238506,Fairfield County (Ohio),39045,2010,78.89151242
238512,Fayette County (Ohio),39047,2010,74.94091544
238518,Franklin County (Ohio),39049,2010,77.23239172
238524,Fulton County (Ohio),39051,2010,78.90752371
238530,Gallia County (Ohio),39053,2010,75.35498551
238536,Geauga County (Ohio),39055,2010,81.20316094
238542,Greene County (Ohio),39057,2010,79.55717531
238548,Guernsey County (Ohio),39059,2010,76.4580098
238554,Hamilton County (Ohio),39061,2010,76.93341678
238560,Hancock County (Ohio),39063,2010,79.09482551
238566,Hardin County (Ohio),39065,2010,76.67712696
238572,Harrison County (Ohio),39067,2010,76.0111155
238578,Henry County (Ohio),39069,2010,78.90339725
238584,Highland County (Ohio),39071,2010,75.91435535
238590,Hocking County (Ohio),39073,2010,76.64903425
238596,Holmes County (Ohio),39075,2010,79.48735852
238602,Huron County (Ohio),39077,2010,77.34008633
238608,Jackson County (Ohio),39079,2010,74.24305343
238614,Jefferson County (Ohio),39081,2010,75.32881065
238620,Knox County (Ohio),39083,2010,77.93128235
238626,Lake County (Ohio),39085,2010,78.96799398
238632,Lawrence County (Ohio),39087,2010,74.86914419
238638,Licking County (Ohio),39089,2010,77.93422649
238644,Logan County (Ohio),39091,2010,77.06597585
238650,Lorain County (Ohio),39093,2010,78.44798916
238656,Lucas County (Ohio),39095,2010,76.71434213
238662,Madison County (Ohio),39097,2010,77.14936891
238668,Mahoning County (Ohio),39099,2010,76.97807926
238674,Marion County (Ohio),39101,2010,76.68814386
238680,Medina County (Ohio),39103,2010,80.19549339
238686,Meigs County (Ohio),39105,2010,75.42080179
238692,Mercer County (Ohio),39107,2010,79.27073261
238698,Miami County (Ohio),39109,2010,78.44404708
238704,Monroe County (Ohio),39111,2010,77.60125967
238710,Montgomery County (Ohio),39113,2010,76.57670289
238716,Morgan County (Ohio),39115,2010,77.21025967
238722,Morrow County (Ohio),39117,2010,78.11312572
238728,Muskingum County (Ohio),39119,2010,76.73164422
238734,Noble County (Ohio),39121,2010,80.6659826
238740,Ottawa County (Ohio),39123,2010,78.81323363
238746,Paulding County (Ohio),39125,2010,77.96274913
238752,Perry County (Ohio),39127,2010,76.65255559
238758,Pickaway County (Ohio),39129,2010,76.96627499
238764,Pike County (Ohio),39131,2010,74.50306604
238770,Portage County (Ohio),39133,2010,78.57221695
238776,Preble County (Ohio),39135,2010,76.93799025
238782,Putnam County (Ohio),39137,2010,80.12905314
238788,Richland County (Ohio),39139,2010,77.57432499
238794,Ross County (Ohio),39141,2010,75.72696045
238800,Sandusky County (Ohio),39143,2010,77.61612459
238806,Scioto County (Ohio),39145,2010,74.59936822
238812,Seneca County (Ohio),39147,2010,78.11430114
238818,Shelby County (Ohio),39149,2010,78.43019858
238824,Stark County (Ohio),39151,2010,78.16330896
238830,Summit County (Ohio),39153,2010,77.771422
238836,Trumbull County (Ohio),39155,2010,76.7826796
238842,Tuscarawas County (Ohio),39157,2010,78.58676599
238848,Union County (Ohio),39159,2010,79.04536872
238854,Van Wert County (Ohio),39161,2010,78.33010038
